Zone,CH Num,CH Name,RX Freq,TX Freq,RX TS,TX TS,RX CC,TX CC,Type,Power,Bandwidth,RX Only,Contact Name,RX Group Name,Scan List Name,Alarm,Prompt,PCT,MSG Type,TX Policy,EAS,TX Tone Type,TX Tone,RX Tone Type,RX Tone,APRS CH,Relay Monitor,Relay Mode
Missouri,13,Missouri L,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Missouri L,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,14,Arnold Mis,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arnold Mis,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,15,Osage Beac,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Osage Beac,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,16,Cole Camp,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Cole Camp,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,17,Missouri S,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Missouri S,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,18,Plattsburg,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Plattsburg,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,19,Washington,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Washington,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,20,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,21,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,22,FDMR Misso,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Misso,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,23,FDMR KS Ci,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR KS Ci,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Missouri,24,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Montana,1,Montana,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,2,Montana Ch,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana Ch,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,3,Montana MP,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana MP,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,4,Montana MP,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana MP,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,5,Montana MP,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana MP,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,6,Montana MP,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana MP,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,7,Montana BG,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana BG,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,8,Montana NW,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana NW,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,9,MT Bitterr,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,MT Bitterr,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,10,Montana AR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Montana AR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,11,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,12,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,13,FDMR Monta,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Monta,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Montana,14,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Nebraska,1,Nebraska,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nebraska,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,2,Nebraska C,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nebraska C,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,3,Nebraska E,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nebraska E,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,4,Nebraska H,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nebraska H,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,5,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,6,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,7,FDMR Nebra,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Nebra,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nebraska,8,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Nevada,1,Nevada,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,2,Nevada TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,3,Nevada 1,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada 1,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,4,Nevada ARE,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada ARE,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,5,Nevada ENA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada ENA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,6,Nevada 4,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada 4,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,7,Nevada HXO,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada HXO,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,8,Burning Ma,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Burning Ma,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,9,Las Vegas ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Las Vegas ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,10,Nevada SNA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada SNA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,11,Nevada SNA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada SNA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,12,Ely Nevada,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Ely Nevada,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,13,Laughlin N,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Laughlin N,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,14,Red Mtn Ne,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Red Mtn Ne,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,15,Nevada Fal,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Nevada Fal,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,16,Elko Nevad,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Elko Nevad,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,17,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,18,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,19,FDMR Nebra,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Nebra,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Nevada,20,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

New Hampsh,1,New Hampsh,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New Hampsh,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,2,NH TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,3,NH EmComm,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH EmComm,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,4,NH North,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH North,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,5,NH South,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH South,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,6,NH East,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH East,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,7,NH West,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH West,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,8,NH Alstead,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NH Alstead,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,9,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,10,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,11,FDMR NH,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR NH,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Hampsh,12,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

New Jersey,1,New Jersey,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New Jersey,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,2,New Jersey,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New Jersey,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,3,Cntrl New ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Cntrl New ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,4,South Jers,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,South Jers,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,5,North Jers,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,North Jers,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,6,N2MO OMARC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,N2MO OMARC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,7,Ocean Coun,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Ocean Coun,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,8,K2DMR STOR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,K2DMR STOR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,9,Riverdale,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Riverdale,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,10,Belleville,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Belleville,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,11,Springfiel,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Springfiel,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,12,Lk Hopatco,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Lk Hopatco,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,13,Ocean Co, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Ocean Co, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,14,Hoboken, N,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hoboken, N,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,15,Elizabeth ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Elizabeth ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,16,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,17,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,18,FDMR New J,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR New J,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,19,FDMR NY-NJ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR NY-NJ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,20,FDMR So. J,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR So. J,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,21,FDMR No. J,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR No. J,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Jersey,22,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

New Mexico,1,New Mexico,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New Mexico,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,2,New Mexico,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New Mexico,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,3,Albuquerqu,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Albuquerqu,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,4,Albuquerqu,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Albuquerqu,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,5,ALBQ-MMDVM,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,ALBQ-MMDVM,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,6,La Mosca P,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,La Mosca P,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,7,Capilla Pe,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Capilla Pe,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,8,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,9,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,10,FDMR New M,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR New M,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New Mexico,11,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

New York,1,New York,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New York,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,2,New York T,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New York T,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,3,New York U,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New York U,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,4,New York -,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New York -,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,5,New York A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,New York A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,6,LWR Hudson,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,LWR Hudson,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,7,K2MAK New ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,K2MAK New ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,8,Chemung Co,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Chemung Co,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
New York,9,Madiso, NY,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Madiso, NY,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
